cache_key,ResponseId,timepoint,score_model,focal_claim_summary,focal_claim_restatement,post_text,score,confidence,rationale,request_ok,error_message,item_id,focal_claim
635e4005585631b6ffc972f5a5090de08d3b4fadb73b40a6b95cb51e0f35123a,R_77j0SNea9yfWUu4,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is about the existence of Bigfoot, a creature purportedly resembling a large, hairy, bipedal humanoid, which is believed by some to inhabit remote forested regions, but for which definitive physical evidence, like a body or bones, has never been conclusively found.","Bigfoot exists and has left numerous foot casts as evidence, though definitive proof like physical remains has not yet been found.","So do you believe Bigfoot is real.  Have you seen the foot castings or hair samples and what about photos, are they all a hoax? Maybe there is a dimensional side to Bigfoot, the more I research I believe there is a Bigfoot.",85.0,0.9,The author explicitly states 'I believe there is a Bigfoot' and explores more complex theories like a 'dimensional side' to explain the lack of evidence.,True,,R_77j0SNea9yfWUu4::post,
3e45e6509b76b0e60ceb732eadea99ef9c4fcb3d0571a2851c23143a14db5c9b,R_1Vms8eOj1pmYD6F,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that various countries are using chemtrails, which are said to be harmful chemical agents, to poison the population.","Countries around the world are using ""kim trails"" to poison the population.",People believe in Chem trails. Why people believe in first person observable signs is beyond me when consensus thinking is so much easier.,15.0,0.8,"The post uses sarcasm ('consensus thinking is so much easier') to mock those who believe in 'first person observable signs' like chemtrails, but the phrasing is slightly ambiguous. However, it generally frames the belief as something 'people' do rather than the author.",True,,R_1Vms8eOj1pmYD6F::pre,
fc8f956be9e2d022ee5100f5dab657dbd44ee19bdecbac8c03f9765f95ff558b,R_1Vms8eOj1pmYD6F,post,google/gemini-3-flash-preview,"The conspiracy theory claims that various countries are using chemtrails, which are said to be harmful chemical agents, to poison the population.","Countries around the world are using ""kim trails"" to poison the population.","Consensus reality is the way to go. When faced with insurmountable evidence , one must defer to evidence.",50.0,0.7,The post is vague and refers to 'consensus reality' and 'evidence' without specifying which side the evidence supports in relation to the focal claim.,True,,R_1Vms8eOj1pmYD6F::post,
1c9e4a0964aafc57eaf1cb3ad1e042441a91658fbb74558a16f39f57bb63cd51,R_1tqZmXgltY4CCXe,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed is that the government is concealing evidence of contact with extraterrestrials and has recovered alien technology.,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,Show of hands who believes the government is hiding evidence of extraterrestrial contact and has recovered alien technology.,50.0,1.0,The post is an open question asking for a show of hands and does not state the author's own position.,True,,R_1tqZmXgltY4CCXe::pre,
737011f8344f8a1e6b2675f585c69d80b1a62b16b6550c79e22eceaa47be68e6,R_1tqZmXgltY4CCXe,post,google/gemini-3-flash-preview,The conspiracy theory being discussed is that the government is concealing evidence of contact with extraterrestrials and has recovered alien technology.,The government is hiding evidence of extraterrestrial contact and has recovered alien technology.,I don't care what anyone says there's aliens out there the government knows and are hiding them,100.0,1.0,"The post explicitly states that the government knows about aliens and is hiding them, which is a direct endorsement of the focal claim.",True,,R_1tqZmXgltY4CCXe::post,
5e0bcc73edbacae15948b3de1322d3b6a1a322b46c497ed81d61571830241f52,R_1How6e5IkQtZrGU,pre,google/gemini-3-flash-preview,"The conspiracy theory suggests that there is a significant cyber war occurring globally, which governments are concealing from the public by distracting them with other events.",There is an ongoing global cyber war that governments are hiding by diverting attention to other events.,Is there really an ongoing cyber war between the world are people trying to take down the internet,50.0,0.9,The post asks an open-ended question about the existence of a cyber war without implying it is true or false.,True,,R_1How6e5IkQtZrGU::pre,
ad520a7ce165139d0f20fb2f7109f08b736114bd1e9a54e4cabbc4f4ee212fe8,R_1How6e5IkQtZrGU,post,google/gemini-3-flash-preview,"The conspiracy theory suggests that there is a significant cyber war occurring globally, which governments are concealing from the public by distracting them with other events.",There is an ongoing global cyber war that governments are hiding by diverting attention to other events.,I believe AI is the future and will help us out tremendously and it will be widely more common for everyone to use,50.0,1.0,"The post is entirely off-topic, discussing the future of AI rather than the focal claim about a concealed cyber war.",True,,R_1How6e5IkQtZrGU::post,
4c8d9ef35b19b34cb41077b97be054df2ca68829d5bcca1431267c4f36dee0bb,R_3g0qiLHOVVxOMtH,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that NFL games are rigged, with outcomes predetermined, suggesting that certain teams make incredible comebacks to win games they should not win as part of this manipulation.","NFL games are rigged and the outcome is predetermined, with certain teams making incredible comebacks to win games they should not win.",It's weird how certain team's can play for three quarters then pull it out in the fourth quarter,65.0,0.85,"The post expresses suspicion ('It's weird how...') about the specific mechanism mentioned in the claim (late-game comebacks), implying a level of agreement that something is unnatural.",True,,R_3g0qiLHOVVxOMtH::pre,
3a99cbff10092d419215242f8daffa110c53de5561464bc38d010bbd91fb54d0,R_3g0qiLHOVVxOMtH,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that NFL games are rigged, with outcomes predetermined, suggesting that certain teams make incredible comebacks to win games they should not win as part of this manipulation.","NFL games are rigged and the outcome is predetermined, with certain teams making incredible comebacks to win games they should not win.",I still think some games are rigged,90.0,1.0,"The post explicitly states the author's belief that some games are rigged, directly endorsing the focal claim.",True,,R_3g0qiLHOVVxOMtH::post,
a0e5ba04284088242916908487ee60a0241f274d99e388ab9be1e3e40306ed19,R_1f6zE9LBpkotO37,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the Apollo moon landing was staged and did not actually happen, despite the widespread belief and televised evidence that it did occur.",The moon landing in the past could have been staged.,"Hey guys!
Who out there believes the moon landing was fake?",50.0,0.9,The post is an open call for opinions/discussion and does not state the author's own position on the claim.,True,,R_1f6zE9LBpkotO37::pre,
b6061fa306cfd93552d98fc19977f11bc35d5d3b3cc524745627e522bef01c43,R_1f6zE9LBpkotO37,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the Apollo moon landing was staged and did not actually happen, despite the widespread belief and televised evidence that it did occur.",The moon landing in the past could have been staged.,The moon landing was a HOAX!!  OMG,100.0,1.0,The post explicitly and emphatically states that the moon landing was a hoax.,True,,R_1f6zE9LBpkotO37::post,
71faee968b6ce9e6beaeb830a7973f34c741f6d4957af93a1bf0164383cf2e60,R_746iu0fCHvCi2F5,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that Hell is a literal place located beneath the surface of the Earth and is filled with evil spirits.,Hell is located below the world and is filled with evil spirits.,"This topic is very crucial and it needs attention by many individual online, those this really exist or it just a vivid imagination. I'm curious and I need answers.",50.0,0.9,"The post expresses curiosity and asks if the concept is real or imagination, remaining neutral.",True,,R_746iu0fCHvCi2F5::pre,
5b0f1db4163d4d9934dc28ce90ab02ffc587f8b7299d56ddf487714399ca38ad,R_746iu0fCHvCi2F5,post,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that Hell is a literal place located beneath the surface of the Earth and is filled with evil spirits.,Hell is located below the world and is filled with evil spirits.,"Hell is not a physical realms, it's a state of the mind.",10.0,0.95,The post argues that the claim is false by stating Hell is not a physical realm (as the claim suggests) but rather a state of mind.,True,,R_746iu0fCHvCi2F5::post,
1d206e5b498099611b1e85b545c559fc1299e050d10b59bfec7d2b4b073ae094,R_7TtSCJbhsMKETwx,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the idea that ""door close"" buttons in elevators are often non-functional ""placebo buttons,"" designed to provide users with an illusion of control, when in fact, the doors close at a pre-determined pace that cannot be altered by pressing the button.","Elevator close door buttons are largely non-functional for the general public and are often just ""placebo buttons"" giving an illusion of control over the door's timing.","I was reading into this today, and it turns out we’re not just being impatient—most of those buttons are literal placebo buttons. Since the Americans with Disabilities Act (ADA) passed, elevator doors are legally required to stay open long enough for someone using a wheelchair or crutches to get in safely.

So, unless you have a firefighter’s key, pressing that button 15 times usually does... absolutely nothing. It’s basically there to give us a ""sense of control"" while we wait those excruciating five seconds for the timer to run out.

Honestly, it's a mood. Most of life is just us pressing buttons that aren't connected to anything, hoping the universe moves a little faster. ☕️✨

Have you ever actually timed one, or are we all just living in a collective illusion of efficiency? Let me know.",95.0,1.0,"The post presents the focal claim as a factual discovery, citing the ADA and explaining why the buttons are non-functional.",True,,R_7TtSCJbhsMKETwx::pre,
