ResponseId,gpt_orientation,claude_orientation,gemini_orientation,orientation_consensus,n_votes,canonical_claim,gpt_rationale,claude_rationale,gemini_rationale
R_5Qz9GDJzVVnTgcY,affirms,affirms,affirms,affirms,3,US presidents have encountered aliens.,Restatement directly asserts the participant’s conspiracy claim; rating 100 endorses presidents encountering aliens.,Restatement directly states the conspiracy as true; 100 = believes it.,Rating the restatement 100 directly endorses the participant's conspiracy that US presidents have encountered aliens.
R_5R3wwo80QVDTCzy,affirms,affirms,affirms,affirms,3,The government is hiding information about extraterrestrial contact or aliens.,Restatement directly asserts the participant’s suspected conspiracy; 100 means believing the government is concealing alien contact information.,Restatement directly asserts the conspiracy; rating 100 means believing it.,"Rating 100 means believing the government hides alien contact, directly affirming the participant's described conspiracy."
R_5R9b3zIidKrxH0x,affirms,affirms,affirms,affirms,3,Avril Lavigne was replaced by a look-alike imposter after her death in the early 2000s.,Restatement directly asserts the described conspiracy as true; rating 100 would endorse it.,Restatement directly asserts the conspiracy; rating 100 means believing it.,The restatement directly asserts the conspiracy theory described by the participant.
R_5RaZ225zk0JIj2Z,affirms,affirms,affirms,affirms,3,The earth is flat and powerful organizations are hiding this fact from the people.,Restatement directly asserts the participant’s flat-earth conspiracy as true.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's flat earth conspiracy theory as true.
R_5Rb4fYU3k6pKxxo,affirms,affirms,affirms,affirms,3,"The FBI killed Martin Luther King Jr., Malcolm X, and John F. Kennedy.",Restatement directly asserts the participant’s conspiracy; rating 100 means fully endorsing FBI responsibility for the assassinations.,Restatement directly asserts the conspiracy; 100 = fully believes FBI killed all three.,"The restatement directly asserts the participant's conspiracy theory that the FBI assassinated MLK, Malcolm X, and JFK."
R_5RgATgQEbs0kqr0,affirms,affirms,affirms,affirms,3,"Bigfoot exists, as many people have claimed to have seen evidence and shared their experiences over the years.",Restatement asserts Bigfoot exists; rating 100 endorses the conspiracy belief in Bigfoot’s existence.,"Rating 100 means believing Bigfoot is real, endorsing the conspiracy.","Rating 100 means believing Bigfoot exists, which affirms the participant's described belief."
R_5RgYJcTO9vP19AC,affirms,affirms,affirms,affirms,3,The government was responsible for assassinating JFK.,Restatement directly asserts the participant’s conspiracy; rating 100 means fully endorsing government involvement.,Restatement directly states the conspiracy as true; 100 = believes it.,Rating the restatement 100 directly endorses the participant's belief that the government assassinated JFK.
R_5S8OL7FwsXKjJF8,affirms,affirms,affirms,affirms,3,The earth is flat.,Restatement asserts the flat-earth claim; rating 100 means endorsing the conspiracy.,Rating 100 endorses flat earth conspiracy directly.,Rating the statement 100 directly endorses the core conspiracy theory that the Earth is flat.
R_5SCCs2zhfFFm7nC,affirms,affirms,affirms,affirms,3,The Mafia owned Hollywood studios during the 1940s and 50s.,Restatement directly asserts the participant’s conspiracy claim that the mob owned Hollywood studios in that era.,Restatement directly asserts the conspiracy claim; rating 100 endorses it.,Rating 100 directly endorses the participant's claim that the Mafia owned Hollywood studios.
R_5SCqW560HvEoMOl,affirms,affirms,affirms,affirms,3,"The government is housing UFO technology and experimenting on aliens at Area 51, disguising the truth with drone cover-ups.","Restatement asserts Area 51 has alien tech/experiments and a drone cover-up, matching participant’s conspiracy.",Restatement directly asserts the conspiracy: alien experiments at Area 51 with drone cover-ups.,"The restatement directly asserts the participant's conspiracy theory about Area 51, aliens, and drone cover-ups as true."
R_5SUCMJNT72K0SIN,affirms,affirms,affirms,affirms,3,Aliens built the pyramids and our government knows the truth.,Restatement directly asserts aliens built pyramids and government knows; 100 equals endorsing the conspiracy.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,The restatement directly asserts the participant's conspiracy theory that aliens built the pyramids and the government knows.
R_5TAY5hljrtBdfzP,affirms,affirms,affirms,affirms,3,Michael Jackson was aware of Jeffrey Epstein's activities and wrote songs about it.,Restatement directly asserts the participant’s conspiracy claim as true; rating 100 endorses it.,Restatement directly matches the participant's conspiracy claim verbatim.,The restatement directly asserts the participant's conspiracy theory as true.
R_5TGKaX3pl0fHwqZ,affirms,affirms,affirms,affirms,3,"A Bigfoot is living in the forest, as evidenced by multiple reported sightings.",Restatement asserts Bigfoot exists in the forest; rating 100 endorses the participant’s conspiracy.,"Rating 100 confirms Bigfoot exists, directly endorsing the conspiracy.","Rating 100 means believing Bigfoot lives in the forest, matching the participant's conspiracy belief."
R_5TRcEbtUSm9JCwF,affirms,affirms,affirms,affirms,3,Most crimes committed in America are by illegal aliens—criminals from other foreign countries.,Restatement directly asserts the participant’s conspiracy claim; rating 100 endorses it as true.,Rating 100 directly endorses the conspiracy that immigrants commit most crimes.,The restatement directly asserts the participant's conspiracy theory that illegal aliens commit most crimes in America.
R_5TUlIAiCfBT4TJT,affirms,affirms,affirms,affirms,3,Corrupt leaders in the White House or Congress enable human trafficking to continue.,"Restatement asserts leaders’ corruption enables trafficking, matching the participant’s described conspiracy claim.",Rating 100 endorses the conspiracy that corrupt leaders enable trafficking.,"Rating 100 means believing leaders in the White House or Congress enable trafficking, which is the conspiracy."
R_5TYSsnucxC5Lwfn,affirms,affirms,affirms,affirms,3,Companies like Meta Platforms and TikTok intentionally design their apps to exploit human psychology and keep users hooked for as long as possible to maximize engagement and ad revenue.,Restatement directly asserts deliberate addictive design for profit; rating 100 endorses the described conspiracy claim.,Restatement directly asserts the deliberate addictive design conspiracy as true.,The restatement directly asserts the participant's conspiracy theory as true.
R_5TYhiykiFUbtfdD,affirms,affirms,affirms,affirms,3,President Clinton was involved in sexual activities with young victims mentioned in the Trump-Epstein files.,"Restatement asserts Clinton had sex with young victims in Trump-Epstein files, matching participant’s conspiracy claim.",Restatement directly asserts the conspiracy; rating 100 means fully believing it.,Rating 100 directly endorses the participant's theory that Clinton was involved with victims in the Epstein files.
R_5TsM9keRhrnEtxS,affirms,affirms,affirms,affirms,3,"Lee Harvey Oswald did not act alone in JFK's assassination, as hidden groups possibly orchestrated it.",Restatement asserts the conspiracy claim directly; rating 100 affirms Oswald had accomplices/hidden orchestrators.,Restatement directly mirrors the conspiracy claim; rating 100 endorses it.,The restatement directly asserts the participant's conspiracy theory that Oswald did not act alone.
R_5Tz0owzL1lqlHIB,affirms,affirms,affirms,affirms,3,The government found something significant in the ocean and then shifted focus to space exploration to hide it from the public.,"Restatement asserts the government found something in the ocean that prompted shifting to space, matching the conspiracy.",Restatement directly asserts the conspiracy: ocean discovery caused shift to space.,Rating it 100 means endorsing the participant's exact theory about an ocean discovery causing the shift to space.
